PK_COD_ENTIDADE,ID_LATITUDE,ID_LONGITUDE,Nome_Escola,REDE,Municipio,NO_DISTRITO,Endereco,Nr_Endereco,Bairro,CEP,Telefone,Fax,Correio_Eletronico,Situacao_Funcionamento,ACESSIBILIDADE,DEPENDENCIAS_PNE,SANITARIO_PNE,REFEITORIO,DESPENSA,ALMOXARIFADO,AUDITORIO,LABORATORIO_INFORMATICA,LABORATORIO_CIENCIAS,SALA_ATENDIMENTO_ESPECIAL,QUADRA_ESPORTES_COBERTA,QUADRA_ESPORTES_DESCOBERTA,PATIO_COBERTO,PATIO_DESCOBERTO,PARQUE_INFANTIL,COZINHA,BIBLIOTECA,BERCARIO,SANITARIO_DENTRO_PREDIO,SANITARIO_FORA_PREDIO,SANITARIO_EI,BANHEIRO_CHUVEIRO,LAVANDERIA,DEPENDENCIAS_OUTRAS,NUM_SALAS_EXISTENTES,NUM_SALAS_UTILIZADAS,SALA_LEITURA,AREA_VERDE,NUM_FUNCIONARIOS,ALIMENTACAO,INTERNET,BANDA_LARGA,COMPUTADORES,NUM_COMPUTADORES,COMPUSOALUNOS,EQUIP_DVD,EQUIP_SOM,EQUIP_MULTIMIDIA,EQUIP_TV,EQUIP_VIDEOCASSETE,ABRE_FINAL_SEMANA,NESCCRECHER,MATCRECHE,Dependencia_Administrativa,CATESCPRIVADA,
35433378,-46.393,-23.5827,CR P CONV SOSSEGO DA MAMAE,Privada,SAO PAULO,CIDADE TIRADENTES,ANTONIO CARLOS MINGUES LOPES,1532,CONJUNTO HABITACIONAL SITIO CONCEICAO,8473270,25161664,,CEISSOSEGODAMAMAE@GMAIL.COM,Em Atividade,Não,Não,Não,Sim,Sim,Não,Não,Não,Não,Não,,Não,Não,Sim,Sim,Sim,Não,Sim,Não,Não,Sim,Não,Não,Não,4,4,Não,Não,13,Sim,Sim,Possui,Sim,1,0,Sim,Sim,Não,Sim,Não,Não,1,73,Privada,Filantropica,
35433421,-46.735,-23.4521,CR P CONV VALE VERDE IV,Privada,SAO PAULO,JARAGUA,DAS TAIPAS,456,JARDIM RINCAO,2991000,39453977,,VALEVERDE@GLOBO.COM,Em Atividade,Não,Não,Não,Sim,Sim,Não,Não,Não,Não,Não,,Não,Não,Não,Sim,Sim,Não,Sim,Sim,Não,Sim,Não,Sim,Não,4,4,Não,Não,10,Sim,Sim,Possui,Sim,1,0,Sim,Sim,Não,Sim,Não,Não,1,58,Privada,Filantropica,
35433457,-46.66898767,-23.6493564,CRIAR ESCOLA DE EDUCACAO INFANTIL,Privada,SAO PAULO,CAMPO BELO,RUA MADRE EMILIE DE VILLENEUVE,256,VILA SANTA CATARINA,4367090,55620886,,EDUCACAOINFANTILCRIAR@HOTMAIL.COM,Em Atividade,Não,Não,Não,Sim,Sim,Não,Não,Não,Não,Não,,Não,Não,Não,Sim,Sim,Não,Sim,Sim,Sim,Sim,Sim,Não,Não,7,7,Sim,Sim,10,Não,Sim,Possui,Sim,2,0,Sim,Sim,Não,Sim,Não,Não,1,16,Privada,Particular,
35433500,-46.65758936,-23.66715376,ESCOLA DE EDUCACAO INFANTIL ESTRELINHA MAGICA,Privada,SAO PAULO,CIDADE ADEMAR,RUA ITAPECERICA DA SERRA,83,CIDADE ADEMAR,4404060,55653202,,ELIANETOFFOLO@UOL.COM.BR,Em Atividade,Não,Não,Não,Não,Não,Não,Não,Não,Não,Não,Sim,Não,Não,Não,Sim,Sim,Não,Não,Sim,Não,Sim,Não,Não,Não,5,5,Não,Não,12,Sim,Sim,Possui,Sim,1,0,Sim,Sim,Não,Sim,Não,Não,1,38,Privada,Particular,
35433524,-46.5428457,-23.56636462,GUAIAUNA COLEGIO,Privada,SAO PAULO,VILA FORMOSA,RUA CRISTOVAO GIRAO,255,VILA FORMOSA,3362030,26743296,22958274,ADRIANA@GUAIAUNA.COM.BR,Em Atividade,Não,Não,Não,Sim,Não,Sim,Não,Não,Não,Não,,Sim,Sim,Não,Sim,Sim,Não,Sim,Sim,Não,Sim,Sim,Não,Não,3,3,Não,Sim,11,Sim,Sim,Possui,Sim,2,1,Sim,Sim,Não,Sim,Não,Não,1,35,Privada,Particular,
35433536,-46.54810053,-23.56953474,CASTELINHO DO BARULHO EERI,Privada,SAO PAULO,VILA FORMOSA,RUA MANDIORE,544,VILA FORMOSA,3360015,29113261,29168415,ESCOLA@CASTELINHODOBARULHO.COM.BR,Em Atividade,Não,Não,Não,Sim,Sim,Sim,Não,Sim,Não,Não,,Não,Sim,Sim,Sim,Sim,Sim,Não,Sim,Sim,Sim,Sim,Sim,Não,7,4,Sim,Sim,12,Sim,Sim,Possui,Sim,6,4,Sim,Sim,Sim,Sim,Sim,Não,1,28,Privada,Particular,
35433603,-46.5049,-23.4926,CEI INDIR ADHEMAR FERREIRA CASTILHO PROF,Privada,SAO PAULO,CANGAIBA,SERRA VERDE,215,VILA SILVIA,3821230,25440298,25440298,CEICANGAIBA@UOL.COM.BR,Em Atividade,Sim,Sim,Sim,Sim,Sim,Sim,Não,Não,Não,Não,,Não,Não,Não,Sim,Sim,Não,Sim,Sim,Não,Não,Não,Sim,Não,8,8,Não,Não,24,Sim,Sim,Possui,Sim,2,0,Sim,Não,Sim,Sim,Sim,Não,1,168,Privada,Filantropica,
35433652,-46.4549,-23.5127,CR P CONV RESTAURAR,Privada,SAO PAULO,VILA JACUI,FLOR DO ESPIRITO SANTO,273,VILA JACUI,8050080,20536360,,C.RESTAURAR@GMAIL.COM,Em Atividade,Não,Não,Não,Não,Sim,Não,Não,Não,Não,Não,,Não,Não,Não,Sim,Sim,Não,Não,Não,Não,Não,Não,Não,Não,4,4,Não,Não,15,Sim,,,Não,0,0,Sim,Não,Não,Sim,Não,Não,1,101,Privada,Filantropica,
35433664,-46.7089,-23.4463,EMEI MARIA THEREZA FUMAGALLI PROFA,Pública,SAO PAULO,JARAGUA,VALE DO LUAR,S N,VILA BRASILANDIA,2820040,39726008,,EMEIMARIATFUMAGALLI@PREFEITURA.SP.GOV.BR,Em Atividade,Sim,Sim,Sim,Sim,Sim,Sim,Não,Sim,Não,Não,,Não,Sim,Não,Sim,Sim,Não,Não,Sim,Não,Não,Não,Sim,Não,7,7,Não,Sim,31,Sim,Sim,Possui,Sim,22,17,Sim,Não,Não,Sim,Não,Não,1,25,Municipal,,
35433731,-46.695,-23.4536,CR P CONV ISAURA RIBEIRO MARTINS,Privada,SAO PAULO,BRASILANDIA,HENRIQUETA PANTALEAO,41,JARDIM PRINCESA,2856060,39211684,,CEIISAURARIBEIROMARTINS@HOTMAIL.COM,Em Atividade,Não,Não,Não,Sim,Sim,Não,Não,Não,Não,Não,,Não,Sim,Não,Não,Sim,Não,Sim,Sim,Não,Sim,Não,Sim,Não,5,5,Não,Não,13,Sim,Sim,Possui,Sim,1,0,Sim,Sim,Não,Sim,Não,Não,1,60,Privada,Filantropica,
35433810,-46.68986708,-23.52655557,ORION ESCOLA DE EDUCACAO INFANTIL E ENSINO FUNDAMENTAL,Privada,SAO PAULO,LAPA,RUA CRASSO,404,AGUA BRANCA,5043010,39268641,39268641,COLEGIO.ORION@HOTMAIL.COM,Em Atividade,Não,Não,Não,Não,Não,Não,Não,Sim,Não,Não,,Não,Não,Não,Sim,Sim,Sim,Sim,Sim,Não,Sim,Não,Não,Não,5,5,Sim,Não,17,Não,Sim,Possui,Sim,5,4,Sim,Não,Não,Sim,Sim,Não,1,34,Privada,Particular,
35433822,-46.4519,-23.5123,CR P CONV DAMARIS CASTILHO III,Privada,SAO PAULO,VILA JACUI,FOLHA DE SANTANA,487,VILA JACUI,8050030,20517627,,DAMARISCASTILHO3@YAHOO.COM.BR,Em Atividade,Não,Não,Não,Não,Não,Não,Não,Não,Não,Não,,Não,Não,Não,Não,Não,Não,Não,Não,Não,Não,Não,Não,Sim,11,11,Não,Não,32,Sim,Sim,Possui,Sim,1,0,Sim,Sim,Não,Sim,Não,Não,1,239,Privada,Filantropica,
35433913,-46.5423,-23.565,CR P CONV CORONEL PAULO NUNES VIEIRA,Privada,SAO PAULO,VILA FORMOSA,ARAPOCA,318,VILA FORMOSA,3362000,27698611,,CEICORONEL@ASSOCIACAOBOASEMENTE.ORG.BR,Em Atividade,Não,Não,Não,Sim,Sim,Não,Não,Não,Não,Não,,Não,Não,Não,Sim,Sim,Não,Sim,Sim,Não,Sim,Sim,Sim,Não,5,5,Não,Não,12,Sim,Sim,Possui,Sim,2,0,Sim,Sim,Não,Sim,Não,Não,1,79,Privada,Filantropica,
35433925,-46.7747,-23.711,CEMEI PARQUE DO LAGO,Pública,SAO PAULO,JARDIM ANGELA,DOS XAMBORES,1010,PARQUE DO LAGO,4944050,55171367,55170421,CEMEI@PREFEITURA.SP.GOV.BR,Em Atividade,Sim,Sim,Sim,Sim,Sim,Sim,Não,Sim,Não,Não,,Sim,Sim,Não,Não,Sim,Não,Sim,Sim,Não,Sim,Sim,Sim,Não,17,17,Não,Sim,38,Sim,Sim,Possui,Sim,24,17,Não,Não,Não,Não,Não,Não,1,36,Municipal,,
35433937,-46.6686,-23.4871,CR P CONV SHALLOM,Privada,SAO PAULO,LIMAO,BENEDETTO BONFIGLI,376,CASA VERDE ALTA,2564040,22562674,,CEISHALLOM2009@HOTMAIL.COM,Em Atividade,Não,Não,Não,Sim,Não,Não,Não,Não,Não,Não,,Não,Sim,Sim,Não,Sim,Não,Sim,Não,Não,Sim,Sim,Sim,Não,8,8,Não,Não,11,Sim,,,Não,0,0,Não,Não,Não,Não,Não,Não,1,97,Privada,Filantropica,
35433998,-46.60487152,-23.59514226,BAOBA REI ESCOLA DE EDUCACAO INFANTIL,Privada,SAO PAULO,IPIRANGA,RUA LIMA E SILVA,254,IPIRANGA,4215020,22747827,,ESCOLABAOBAREI@HOTMAIL.COM,Em Atividade,Não,Não,Não,Não,Não,Não,Não,Não,Não,Não,,Não,Não,Não,Sim,Sim,Não,Não,Sim,Não,Sim,Não,Não,Não,5,4,Não,Não,15,Não,Sim,Não possui,Sim,1,0,Sim,Não,Não,Sim,Não,Não,1,24,Privada,Particular,
35434012,-46.4547,-23.5474,CR P CONV NISE DA SILVEIRA,Privada,SAO PAULO,ITAQUERA,FONTOURA XAVIER,829,ITAQUERA,8295300,20717136,,RBRAGA8@YAHOO.COM.BR,Em Atividade,Não,Não,Não,Sim,Sim,Não,Não,Não,Não,Não,,Não,Sim,Sim,Sim,Sim,Não,Sim,Sim,Não,Sim,Sim,Sim,Não,7,7,Sim,Sim,26,Sim,Sim,Possui,Sim,3,1,Sim,Sim,Sim,Sim,Não,Não,1,147,Privada,Filantropica,
35434115,-46.4191,-23.5952,EMEI JARDIM PREMIANO,Pública,SAO PAULO,IGUATEMI,DO PROGRESSO,150,JARDIM MARILU,8371410,27350038,,EMEIJPREMIANO@PREFEITURA.SP.GOV.BR,Em Atividade,Sim,Sim,Sim,Sim,Sim,Não,Não,Sim,Não,Não,,Não,Sim,Sim,Não,Sim,Não,Não,Sim,Não,Não,Não,Sim,Não,6,6,Não,Não,34,Sim,,,Não,0,0,Sim,Não,Não,Sim,Não,Não,1,50,Municipal,,
35434140,-46.6682,-23.4599,CR P CONV CIRANDINHA DAS ROSAS,Privada,SAO PAULO,CACHOEIRINHA,DOUTOR PAULO FURTADO DE OLIVEIRA,274,JARDIM SANTA CRUZ ZONA NORTE,2674030,39813155,,,Em Atividade,Não,Não,Não,Sim,Sim,Não,Não,Não,Não,Não,,Não,Não,Sim,Sim,Sim,Não,Sim,Sim,Não,Sim,Não,Sim,Não,7,7,Sim,Não,16,Sim,Sim,Possui,Sim,1,0,Não,Não,Não,Não,Não,Não,1,84,Privada,Filantropica,
35434188,-46.46821609,-23.55378528,CR P CONV CIDADE LIDER,Privada,SAO PAULO,CIDADE LIDER,JULIO RODRIGUES MELEIROS,147,CIDADE LIDER,8285100,22545068,,CEILIDER@YAHOO.COM.BR,Em Atividade,Não,Não,Não,Sim,Sim,Sim,Não,Não,Não,Não,,Não,Não,Não,Sim,Sim,Não,Sim,Sim,Não,Sim,Não,Não,Não,4,4,Não,Sim,18,Sim,Sim,Possui,Sim,2,0,Sim,Sim,Não,Sim,Não,Não,1,95,Privada,Filantropica,
35434231,-46.4136,-23.5803,CR P CONV ANJO GABRIEL,Privada,SAO PAULO,CIDADE TIRADENTES,ARROIO SARANDI,900,CONJUNTO HABITACIONAL SANTA ETELVINA III,8485460,22828772,,CEIANJOGABRIEL@HOTMAIL.COM,Em Atividade,Não,Não,Não,Sim,Sim,Não,Não,Não,Não,Não,,Não,Não,Sim,Sim,Sim,Não,Sim,Sim,Não,Sim,Não,Sim,Não,10,10,Não,Não,32,Sim,Sim,Possui,Sim,2,0,Sim,Sim,Não,Sim,Não,Não,1,208,Privada,Filantropica,
35434243,-46.6578,-23.4596,CR P CONV HAYDEE BARRETO FERRARA,Privada,SAO PAULO,CACHOEIRINHA,LUIS ANTONIO SOBRAL,156,JARDIM PERI,2651150,22331429,,CEIHAYDEEBARRETOFERRARA@HOTMAIL.COM,Em Atividade,Não,Não,Não,Sim,Sim,Não,Não,Não,Não,Não,,Não,Não,Não,Não,Sim,Não,Sim,Sim,Não,Não,Sim,Sim,Não,5,5,Não,Não,14,Sim,Sim,Possui,Sim,1,0,Sim,Sim,Não,Sim,Não,Não,1,73,Privada,Filantropica,
35434279,-46.43580295,-23.53735759,CR P CONV VIRTUDE DA CRIANCA III,Privada,SAO PAULO,JOSE BONIFACIO,GONCALVES COELHO,23,VILA SANTA TERESINHA,8247056,20561191,,VIRTUDEDACRIANCA03@HOTMAIL.COM,Em Atividade,Não,Não,Não,Sim,Sim,Não,Não,Não,Não,Não,,Não,Não,Não,Sim,Sim,Não,Sim,Sim,Não,Sim,Sim,Não,Não,4,4,Não,Não,17,Sim,,,Não,0,0,Sim,Não,Não,Sim,Não,Não,1,91,Privada,Filantropica,
35434437,-46.6433278,-23.6605329,PEQUENO EINSTEIN COLEGIO,Privada,SAO PAULO,JABAQUARA,RUA TUPIRITAMA,46,AMERICANOPOLIS,4337000,55663592,,,Em Atividade,Sim,Sim,Não,Sim,Sim,Sim,Não,Sim,Não,Não,Sim,Não,Sim,Sim,Sim,Sim,Sim,Sim,Sim,Não,Sim,Sim,Sim,Não,11,11,Sim,Não,30,Sim,Sim,Possui,Sim,10,7,Sim,Sim,Não,Sim,Não,Não,1,65,Privada,Particular,
35434449,-46.46409311,-23.56449052,NOVA KIDS CARE ESCOLA DE EDUCACAO INFANTIL,Privada,SAO PAULO,PARQUE DO CARMO,AVENIDA ANTONIO RICARDO DA SILVA,298,JARDIM NOSSA SENHORA DO CARMO,8270560,25244912,,SULLAREBECA@HOTMAIL.COM,Em Atividade,Sim,Não,Sim,Não,Não,Não,Não,Sim,Não,Não,Sim,Não,Não,Não,Sim,Sim,Não,Sim,Sim,Não,Sim,Não,Sim,Não,8,5,Não,Não,10,Não,Sim,Possui,Sim,4,3,Sim,Sim,Não,Sim,Não,Não,1,34,Privada,Particular,
35434516,-46.56627325,-23.55609826,PROBEN CENTRO EDUCACIONAL,Privada,SAO PAULO,AGUA RASA,INSPETOR MARIO TEIXEIRA,70,JARDIM ANALIA FRANCO,3335100,26745356,26742333,CRISTINAMARONI@TERRA.COM.BR,Em Atividade,Sim,Sim,Sim,Sim,Sim,Não,Não,Não,Não,Não,Sim,Sim,Sim,Sim,Sim,Sim,Sim,Sim,Sim,Sim,Sim,Sim,Não,Não,14,14,Sim,Sim,65,Não,Sim,Possui,Sim,5,0,Sim,Sim,Sim,Sim,Não,Não,1,222,Privada,Particular,
35434528,-46.3943,-23.5071,CR P CONV LUZ DA SABEDORIA,Privada,SAO PAULO,ITAIM PAULISTA,FECHO DOS MORROS,300,JARDIM CAMARGO NOVO,8120230,25680859,,JULLYANNA_C@IG.COM.BR,Em Atividade,Não,Não,Não,Sim,Sim,Não,Não,Não,Não,Não,,Não,Não,Não,Sim,Sim,Não,Não,Sim,Não,Sim,Não,Não,Não,5,5,Não,Não,17,Sim,Sim,Possui,Sim,1,0,Sim,Sim,Não,Sim,Não,Não,1,93,Privada,Filantropica,
35434541,-46.46006528,-23.51629039,FREITAS MIGUEL ESCOLA DE EDUCACAO INFANTIL,Privada,SAO PAULO,ITAQUERA,RUA RODOLPHO BARBOSA DE CASTRO,11,PARQUE GUARANI,8235420,20570528,,EEI_FREITASMIGUEL@TERRA.COM.BR,Em Atividade,Não,Não,Não,Não,Não,Sim,Não,Sim,Não,Não,Sim,Não,Não,Não,Sim,Sim,Sim,Sim,Sim,Não,Sim,Sim,Não,Não,4,4,Sim,Não,11,Não,Sim,Possui,Sim,7,7,Sim,Sim,Não,Sim,Não,Não,1,21,Privada,Particular,
35434681,-46.59627706,-23.6476538,APRENDIZ NUCLEO DE EUCACAO INFANTIL,Privada,SAO PAULO,SACOMA,AVENIDA CARLOS LIVIEIRO,1043,VILA LIVIERO,4186100,23315136,,NUCLEOAPRENDIZ@YAHOO.COM.BR,Em Atividade,Não,Não,Não,Não,Não,Não,Não,Não,Não,Não,,Sim,Não,Não,Sim,Sim,Não,Sim,Sim,Não,Sim,Não,Não,Não,6,4,Sim,Não,9,Não,Sim,Possui,Sim,1,0,Sim,Sim,Não,Sim,Não,Não,1,37,Privada,Particular,
35434723,-46.73804527,-23.58817069,L REZENDE ESCOLA DE EDUCACAO INFANTIL,Privada,SAO PAULO,BUTANTA,RUA DOUTOR ULPIANO DA COSTA MANSO,291,JARDIM PERI PERI,5538000,37447697,,ATENDIMENTO@ESCOLAREZENDE.COM.BR,Em Atividade,Não,Não,Não,Sim,Não,Não,Não,Sim,Não,Não,,Não,Sim,Sim,Sim,Sim,Sim,Sim,Sim,Não,Sim,Não,Não,Não,7,7,Não,Não,16,Não,Sim,Possui,Sim,3,2,Sim,Não,Não,Sim,Não,Não,1,62,Privada,Particular,
35434735,-46.71594454,-23.576065,ESPACO DA VILA BERCARIO E RECREACAO,Privada,SAO PAULO,BUTANTA,RUA ANTONIO MARIANI,58,INSTITUTO DE PREVIDENCIA,5530000,37272700,,ESPACODAVILA@ESPACODAVILA.COM.BR,Em Atividade,Não,Não,Não,Não,Não,Não,Não,Não,Não,Não,,Não,Não,Não,Sim,Sim,Não,Sim,Sim,Não,Sim,Não,Não,Não,7,7,Sim,Não,32,Sim,Sim,Possui,Sim,4,0,Sim,Não,Sim,Sim,Sim,Não,1,103,Privada,Particular,
35434747,-46.694083,-23.554487,ESPACO BRINCAR,Privada,SAO PAULO,PINHEIROS,RUA BEATRIZ,77,VILA MADALENA,5445040,30344832,,,Em Atividade,Sim,Sim,Não,Não,Não,Não,Não,Não,Não,Não,,Não,Não,Não,Sim,Sim,Sim,Não,Sim,Sim,Sim,Não,Não,Não,4,4,Sim,Não,22,Não,Sim,Possui,Sim,2,1,Sim,Não,Não,Sim,Não,Não,1,42,Privada,Particular,
35434759,-46.4277,-23.4795,CR P CONV BRASILEIRINHOS,Privada,SAO PAULO,JARDIM HELENA,FELIX NASCENTES PINTO,106,JARDIM HELENA,8090280,25853224,,CEIBRASILEIRINHOS@BRASILGIGANTE.ORG.BR,Em Atividade,Não,Não,Não,Sim,Sim,Sim,Não,Não,Não,Não,,Não,Não,Sim,Não,Sim,Não,Sim,Sim,Não,Sim,Não,Sim,Não,4,4,Não,Não,11,Sim,Sim,Possui,Sim,1,0,Sim,Sim,Sim,Sim,Não,Não,1,62,Privada,Filantropica,
35434772,-46.4482,-23.5973,CEI INDIR AUTA DE SOUZA,Privada,SAO PAULO,IGUATEMI,PRIMO BAUDINI,441,JARDIM AUGUSTO,8371120,27310255,,CEIAUTADESOUZA@YAHOO.COM,Em Atividade,Sim,Sim,Não,Sim,Sim,Não,Não,Não,Não,Não,,Não,Sim,Sim,Sim,Sim,Não,Sim,Sim,Não,Não,Não,Sim,Não,12,12,Não,Não,59,Sim,Sim,Possui,Sim,3,0,Sim,Sim,Não,Sim,Não,Não,1,392,Privada,Filantropica,
35434826,-46.3953,-23.5586,CR P CONV RAFA GIRE II,Privada,SAO PAULO,GUAIANASES,ARCO IRIS,141,VILA ROSEIRA II,8466050,25526932,,ELIASSLOPES@HOTMAIL.COM,Em Atividade,Não,Não,Não,Sim,Sim,Sim,Não,Não,Não,Não,,Não,Sim,Sim,Sim,Sim,Não,Sim,Sim,Sim,Sim,Sim,Sim,Não,13,13,Sim,Sim,37,Sim,Sim,Possui,Sim,1,0,Sim,Sim,Não,Sim,Não,Não,1,73,Privada,Filantropica,
35434978,-46.3944,-23.5107,CR P CONV SEMENTE DO AMANHA II,Privada,SAO PAULO,ITAIM PAULISTA,TIBURCIO DE SOUSA,1601,ITAIM PAULISTA,8140000,25664282,,SEMENTEDOAMANHA2@GMAIL.COM,Em Atividade,Sim,Sim,Não,Sim,Sim,Não,Não,Não,Não,Não,,Sim,Sim,Não,Sim,Sim,Não,Não,Sim,Não,Sim,Não,Não,Não,9,9,Não,Não,30,Sim,Sim,Possui,Sim,2,0,Sim,Não,Não,Sim,Sim,Não,1,209,Privada,Filantropica,
35434991,-46.68682146,-23.46989508,CR P CONV NOVO AMANHECER,Privada,SAO PAULO,BRASILANDIA,PAULO GARCIA AQUILINE,350,BRASILANDIA,2844120,39225666,,CEI_NOVOAMANHECER@YAHOO.COM.BR,Em Atividade,Não,Não,Não,Sim,Sim,Não,Não,Não,Não,Não,,Não,Não,Não,Não,Sim,Não,Sim,Sim,Não,Sim,Não,Sim,Não,5,5,Não,Não,20,Sim,Sim,Possui,Sim,1,0,Sim,Sim,Não,Sim,Não,Não,1,104,Privada,Filantropica,
35435077,-46.6453,-23.5298,CEI INDIR CAMPOS ELISEOS I,Privada,SAO PAULO,SANTA CECILIA,RIBEIRO DA SILVA,148,CAMPOS ELISEOS,1217010,,,CEICAMPOSELISIOS@GMAIL.COM,Em Atividade,Não,Não,Não,Sim,Sim,Não,Não,Não,Não,Não,,Não,Sim,Não,Não,Sim,Não,Sim,Sim,Não,Sim,Não,Sim,Não,8,8,Não,Não,21,Sim,Sim,Possui,Sim,1,0,Sim,Não,Não,Não,Não,Não,1,125,Privada,Filantropica,
35435120,-46.4143,-23.5363,CR P CONV YAHWE NISSI,Privada,SAO PAULO,LAJEADO,TREVO DE BORGONHA,111,JARDIM DO CAMPO,8440140,25527109,,YAHWENISSI2010@YAHOO.COM.BR,Em Atividade,Não,Não,Não,Sim,Sim,Sim,Não,Não,Não,Não,,Não,Sim,Sim,Sim,Sim,Não,Sim,Sim,Não,Sim,Sim,Não,Não,11,11,Não,Não,31,Sim,Sim,Possui,Sim,1,0,Sim,Sim,Não,Sim,Não,Não,1,168,Privada,Filantropica,
35435156,-46.3994,-23.5796,CR P CONV ESTRELA DO CEU,Privada,SAO PAULO,CIDADE TIRADENTES,SARA KUBITSCHECK,971,CONJUNTO HABITACIONAL CASTRO ALVES,8474000,38080498,,CEIESTRELADOCEU@IG.COM.BR,Em Atividade,Não,Não,Não,Sim,Sim,Não,Não,Não,Não,Não,,Não,Não,Não,Sim,Sim,Não,Sim,Sim,Não,Sim,Sim,Não,Não,7,7,Não,Não,22,Sim,Sim,Possui,Sim,1,0,Sim,Não,Não,Sim,Não,Não,1,127,Privada,Filantropica,
35435168,-46.4701,-23.5683,CR P CONV REINALDO ROQUE,Privada,SAO PAULO,PARQUE DO CARMO,MATEUS SOARES,158,JARDIM NOSSA SENHORA DO CARMO,8275020,22172396,,CEIREINALDO@HOTMAIL.COM,Em Atividade,Não,Não,Não,Sim,Sim,Não,Não,Não,Não,Não,,Não,Sim,Sim,Sim,Sim,Não,Sim,Sim,Não,Sim,Sim,Sim,Não,7,7,Sim,Não,17,Sim,,,Não,0,0,Sim,Sim,Não,Sim,Não,Não,1,101,Privada,Filantropica,
35435181,-46.4145,-23.5318,CR P CONV ADONAI,Privada,SAO PAULO,LAJEADO,PORTO DO BEZERRA,531,JARDIM GUAIANAZES,8440000,21532691,,,Em Atividade,Não,Não,Não,Sim,Sim,Não,Não,Não,Não,Não,,Não,Não,Sim,Não,Sim,Não,Sim,Sim,Não,Não,Sim,Sim,Não,9,9,Não,Não,19,Sim,Sim,Possui,Sim,1,0,Sim,Sim,Não,Sim,Não,Não,1,110,Privada,Filantropica,
35435223,-46.746,-23.7009,CR P CONV NOSSA SENHORA DO CAMINHO II,Privada,SAO PAULO,JARDIM SAO LUIS,PADRE CLARO,50,RIVIERA PAULISTA,4923120,,,,Em Atividade,Não,Não,Não,Sim,Sim,Não,Não,Não,Não,Não,,Não,Sim,Sim,Sim,Sim,Não,Sim,Não,Não,Sim,Não,Não,Não,5,5,Não,Não,14,Sim,Sim,Possui,Sim,1,0,Sim,Sim,Não,Sim,Não,Não,1,70,Privada,Filantropica,
35435235,-46.4048,-23.5907,CR P CONV PASSARO AZUL VII,Privada,SAO PAULO,CIDADE TIRADENTES,WALDEMAR FERREIRA DA SILVA,110,CIDADE TIRADENTES,8470280,25166018,,CEIPASSAROAZUL@YAHOO.COM.BR,Em Atividade,Não,Não,Não,Sim,Sim,Não,Não,Não,Não,Não,,Não,Não,Não,Sim,Sim,Não,Sim,Sim,Não,Sim,Não,Sim,Não,5,5,Sim,Não,11,Sim,Sim,Possui,Sim,1,0,Sim,Sim,Não,Sim,Não,Não,1,64,Privada,Filantropica,
35435247,-46.4056,-23.5866,CR P CONV ANJINHOS DE DEUS,Privada,SAO PAULO,CIDADE TIRADENTES,SANTA MARIA DE TRASTEVERE,7,CHACARA SANTA ETELVINA,8490590,22851535,,CEIANJINHOSDEDEUS@HOTMAIL.COM,Em Atividade,Não,Não,Não,Sim,Sim,Não,Não,Não,Não,Não,,Não,Não,Sim,Sim,Sim,Não,Sim,Sim,Não,Não,Sim,Sim,Não,11,9,Não,Não,18,Sim,Sim,Possui,Sim,1,0,Sim,Sim,Não,Sim,Não,Não,1,132,Privada,Filantropica,
35435284,-46.3991,-23.5989,CR P CONV PASSARO AZUL VI,Privada,SAO PAULO,CIDADE TIRADENTES,JOAO DA COSTA PIMENTA,236,CIDADE TIRADENTES,8470390,25165508,,,Em Atividade,Não,Não,Não,Sim,Sim,Não,Não,Não,Não,Não,,Não,Não,Não,Sim,Sim,Não,Sim,Sim,Não,Sim,Não,Não,Não,5,5,Não,Não,11,Sim,Sim,Não possui,Sim,1,0,Sim,Sim,Não,Sim,Não,Não,1,62,Privada,Filantropica,
35435326,-46.678,-23.4606,CR P CONV CANAA II,Privada,SAO PAULO,BRASILANDIA,SAO GONCALO DO ABAETE,359,PARQUE TIETE,2870000,39810334,,CEICANAA2@HOTMAIL.COM,Em Atividade,Não,Não,Não,Sim,Sim,Não,Não,Não,Não,Não,,Não,Não,Não,Sim,Sim,Não,Sim,Sim,Não,Sim,Não,Não,Não,4,4,Não,Não,16,Sim,,,Não,0,0,Sim,Sim,Não,Sim,Sim,Não,1,85,Privada,Filantropica,
35435348,-46.7435,-23.5531,CR P CONV CANTINHO FELIZ,Privada,SAO PAULO,JAGUARE,DOUTOR JOEL LAGOS,211,JAGUARE,5344000,37190478,,CANTINHOFELIZJAGUARE@YAHOO.COM.BR,Em Atividade,Não,Não,Não,Sim,Sim,Não,Não,Não,Não,Não,,Não,Sim,Sim,Sim,Sim,Não,Sim,Sim,Não,Sim,Sim,Sim,Não,8,8,Não,Sim,24,Sim,Sim,Possui,Sim,1,0,Sim,Sim,Não,Sim,Não,Não,1,165,Privada,Filantropica,
